Identifiant,Date de dernière modification,Nom,Label,Label Net-Public,Demande de labellisation Net-Public,Site Web,N° et libellé de voie,Code Insee commune,Code postal,Localité,Téléphone,Email,Latitude,Longitude,Précision,Personne à contacter,Services proposés,Nombre d'animateurs,Numéro DUI,Photo,Statut,Autre label,N° et libellé de voie,Horaires d'ouverture,Entrée - Accès [Accessibilité],Équipement,Entrée - Ouverture de porte [Accessibilité],Entrée - Obstacle à la porte d'entrée [Accessibilité],Circulation - Circulation dans les allées [Accessibilité],Circulation - Accès en fauteuil dans tout le lieu [Accessibilité],Circulation - Ascenseurs (dimensions) [Accessibilité],Services et équipements - Sanitaires [Accessibilité],Services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité],Services et équipements - Personnel initié à la langue des signes [Accessibilité],Extérieur - Place de parking réservée [Accessibilité],Extérieur - Places GIC/GIR à proximité [Accessibilité],Extérieur - Transports accessibles à proximité [Accessibilité],Tarif,Photo,Photo,Photo,N° et libellé de voie,Code Insee commune,Code postal,Localité,N° et libellé de voie,Circulation - Signalétique adaptée [Accessibilité],Services et équipements - Hauteur adaptée des comptoirs / guichets [Accessibilité],services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité],Services et équipements - Place réservée au PMR [Accessibilité],Extérieur - Enseigne suffisamment lisible et visible [Accessibilité],Spécificité territoriale,Circulation - Ascenseurs (adaptations) [Accessibilité],Photo,Photo,Photo,Photo,Photo,Flux d'actualité,Courriel,Horaires initiations et ateliers,Entrée - Accès contrôlé [Accessibilité],Circulation - Escaliers [Accessibilité],Services et équipements - Visites adaptées aux personnes ayant une déficience [Accessibilité],Entrée - Largeur de porte en cm [Accessibilité],Circulation - Guidage [Accessibilité],Blog,Extérieur - Trottoirs (Obstacles) [Accessibilité],"Entrée - En cas de présence d'une marche, préciser sa hauteur en cm [Accessibilité]","Rue, Voie, Chemin","Rue, Voie, Chemin",Fédération Nationale de Sport Numérique,Ateliers,Espace Public Numérique (EPN des Yvelines),Commentaire,Intitulé,Autre Site Web,Texte long,N° et libellé de voie,N° et libellé de voie,Code Insee commune,Code postal,Localité,Site Web2,Vidéo,Circulation - Plan du lieu [Accessibilité],NETPUBLIC,Site Web de Formation ORDIDACTIC60,Vidéo,Visio-accueil Pôle-Emploi,Le blog de la médiathèque,Fax,Ce flux présente les actualités locales de l'Espace Informatique Cyber-base®,Ce flux affiche les programmes des ateliers qui sont planifiés à l'Espace Informatique Cyber-base®,Services proposés,Villes Internet,Accueil de jeunes,Accueil de seniors,Organisation d'évènements,Centre d'Animation des Portes Ferrées,Personne à contacter,Image,N° et libellé de voie,Mission
4f3401abde77fe55ff00065c,14/02/2012,BIJ,,0,0,,81 rue Armand Caduc,33352,33190,LA REOLE,+33 5 56 71 23 45,,44.581859,-0.040629,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,352,33190,La Réole,,culture.cdc-reolais@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401abde77fe55ff00065d,14/02/2012,Bibliothèque,,0,0,,Place Jean Hameau Hôtel Lalanne,33529,33260,LA TESTE DE BUCH,+33 5 56 54 65 63,,44.584861,-1.202251,4,,"Accompagnement individuel
Initiation Internet et multimédia",1,10145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401abde77fe55ff000659,14/02/2012,Mission Locale du Bassin d'Arcachon et du Val de l'Eyre,,0,0,,12 rue du Parc de l'Estey,33529,33260,LA TESTE DE BUCH,+33 5 56 22 04 22,contact@ml-ba.fr,44.633487,-1.132695,8,,"Accompagnement individuel
Initiation Internet et multimédia
Recherche d'emploi sur Internet",1,10141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340210de77fe55ff000f18,14/02/2012,i-kb@ne - PIJ,Point Cyb,1,0,http://www.i-kbane.net/,10 Rue Jean de Grailly,33529,33260,LA TESTE DE BUCH,+33 5 57 52 28 91,contact@i-kbane.net,44.631307,-1.142186,8,"Thomas BONNIER 
Amélie FOURNIER","Accompagnement individuel
Initiation Internet et multimédia",1,6987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529A,,i-Kb@ne - PIJ,EPN,Jeunesse,,http://www.i-kbane.net,9 bis rue jean de Grailly,529,33164,La Teste-de-Buch,05 57 52 28 91,pij@i-kbane.net,,,,Amélie Fournier,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401f5de77fe55ff000cb6,14/02/2012,Association Développement Action Jeunesse,Point Cyb,1,0,,"Maison des Associations 7, place des Anciennes Ecoles",33211,33460,LABARDE,+33 6 10 31 06 72,,45.020651,-0.638469,4,Jean-Christophe TESSIER,,,5864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff000681,14/02/2012,Centre social et d'animation PIJ,,0,0,,1 rue Edmond About,33214,33680,LACANAU,+33 5 57 17 08 28,pij.lacanau@wanadoo.fr,44.976526,-1.076424,7,,"Accompagnement individuel
Initiation Internet et multimédia",1,10183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401e3de77fe55ff000b06,14/02/2012,Lacanau surf club,,0,0,,"Maison de la Glisse, Boulevard de la Plage",33214,33680,LACANAU,+33 5 56 26 38 84,courrier-l@lacanausurf.com,44.988968,-1.129614,4,"Laurent RONDI, Jean-Paul DUPUY","Accompagnement individuel
Initiation Internet et multimédia",1,4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214A,,Bibliothèque Lacanau Océan,PAPI,Bibliothèque,,www.mairie-lacanau.fr,Salle l’Escoure Place de l’Europe,214,33680,Lacanau,05 56 03 17 26,biblio.ocean@mairie-lacanau.fr,,,,Jacqueline Moreau,,,,,,,,"mardi, jeudi, vend : 16-17, merc : 14-18, sam : 10-12",,,,,,,,,,,,,,payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214C,,Bibliothèque Lacanau ville,PAPI,Bibliothèque,,www.mairie-lacanau.fr,Avenue de la Libération,214,33680,Lacanau,05 56 03 52 83,biblio.ville@mairie-lacanau.fr,,,,Jacqueline Moreau,,,,,,,,Mardi 12h30-16h30 Mercredi 14h-17h Vendredi 10h-11h45/16h-18h Samedi 13h-16h (+ Ateliers groupe mercredi et jeudi 10h00-11h45),,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214E,,PIJ,PAPI,Jeunesse,,www.mairie-lacanau.fr,Espace Enfance Jeunesse – Av. Albert François,214,33680,Lacanau,05 56 26 03 08,pij.lacanau@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225A,,Bibliothèque municipale,PAPI,Bibliothèque,,bibliotheque.landiras@orange.fr,Place 11 novembre,225,33720,Landiras,05 56 62 07 15,bibliotheque.landiras@orange.fr,,,,cabannes,,,,,,,,,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226A,,Bibliothèque municipale,PAPI,Bibliothèque,,,"4, Place du docteur Abaut",226,33550,Langoiran,05.56.67.66.85,bibliotheque-langoiran@wanadoo.fr,,,,Céline Grenet,,,,,,,,Lundi : 13h-17h Mardi au vendredi : 9h30/17h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401f9de77fe55ff000cfe,14/02/2012,Mission Locale Sud Gironde,Point Cyb,1,0,,"44,cours Gambetta",33227,33210,LANGON,+33 5 57 98 09 89,mlsg.bij@wanadoo.fr,44.553196,-0.252449,8,"Responsable de la structure : Laurent KRESSMANN
Responsable du point cyb : Nathalie LEGLISE",,,6034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401abde77fe55ff000658,14/02/2012,Bibliothèque intercommunale de Langon,,1,0,http://www.bibliotheques-paysdelangon.net/,20-22 cours du Maréchal de Lattre de Tassigny,33227,33210,LANGON,+33 5 56 62 33 39,bibliotheque-langon@cc-paysdelangon.fr,44.552186,-0.245459,8,Jocelyne Hubert,"Accompagnement individuel
Initiation Internet et multimédia",1,10140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401abde77fe55ff000655,14/02/2012,P@T de Langon,,1,0,,22 rue Jules Ferry,33227,33210,LANGON,+33 5 57 98 02 49,,44.547896,-0.254128,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125f030de77fe1d5e00000c,21/02/2013,club informatique du langonnais,,1,0,http://www.cil-langon.net,20 bis rue Abel Gourgues,33227,33210,LANGON,05 56 76 17 57,cil.langon@gmail.com,,,,Christian MAINTENANT,"Accompagnement individuel et collectif
Initiation Internet et multimédia
Accueil de personnes handicapées
Accueil de jeunes
Accueil de seniors
Centre d'évaluation PIM",2,,,Structure associative,,,"9h à 12 h & 14 h à 18 h 
lundi au vendredi 
sauf mardi fermeture 17h",Plain-pied,"10 POSTES
1 IMPRIMANTE
UN RÉSEAU 
UN ACCÈS WIFI
VIDÉO PROJECTEUR",Manuelle,,Aisée,Total,,Aménagés,,,1,,,"ADHÉSION ANNUELLE 150€
ADHÉSIONS SPÉCIALES ( ADAPTÉES A CHAQUE CAS)",,,,,,,,,,,,,1,ZRR (zone de revitalisation rurale),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227A,,Bibliothèque intercommunale,PAPI,Bibliothèque,,http://www.langon33.fr,20-22 Cours du Maréchal de Lattre de Tassigny,227,33210,Langon,05 56 62 33 39,bibliothequemunicipale.langon@wanadoo.fr,,,,Jocelyne HUBERT,,,,,,,,Mardi/Mercredi : 13h-19h Jeudi : 9h-12h/13h-19h Vendredi : 9h-12h/14h-19h samedi : 14h-18h (vacances scolaires Lundi : 13h-19h Mardi/Mercredi/Vendredi : 11h-19h Jeudi : 11h-22h),,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229A,,Bibliotheque municipale,PAPI,Bibliothèque,,,,229,33138,Lanton,,http://mediatheque.ville-lanton.fr/absopac/,,,,,,,,,,,,mardi/vendredi : 14h-18h mercredi : 10h-12h30/14h-19h samedi : 10-12h30/14h-18h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233A,,Bibliothèque municipale,PAPI,Bibliothèque,,,106 le Bourg,233,33620,Laruscade,05 57 68 67 18,mairie-laruscade.fr,,,,Mme Hervé,,,,,,,,Mardi/Jeudi : 14h-18h Mercredi : 9h-12h/14h-18h Samedi : 9h-12h/14h-17h + Vendredi (pendant vacances scolaires) : 14h-18h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234A,,Bibliothèque municipale,PAPI,Bibliothèque,,,3 Rue des arpèges,234,33360,Latresne,05.56.20.72.34,bibliotheque.latresne@wanadoo.fr,,,,,,,,,,,,lundi au vendredi : 9h-12h15/ 13h15-18h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234B,,PIJ,PAPI,Jeunesse,,,Maison du Bourg – 3 Rue des arpèges,234,33360,Latresne,05 56 20 82 23,pij-portesentredeuxmers@wanadoo.fr,,,,Jeanne Arloing,,,,,,,,Lundi : 14h-18h30 Mardi/Mercredi/Vendredi : 9h-12h30/14h-18h30 Jeudi : 14h-18h30 Samedi : 9h-12h30,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff00118d,14/02/2012,Médiathèque Le Chalet,,0,0,,Le Chalet 32 avenue des Pyrénées,33029,33114,LE BARP,+33 5 56 88 63 90,mediatheque.lebarp@wanadoo.fr,44.624728,-0.763586,4,,,,7891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401f4de77fe55ff000ca3,14/02/2012,BIJ Le Bouscat,Point Cyb,1,0,,"Hôtel de ville Le Bouscat, place Gambetta Service Bij/Mission Locale",33069,33110,LE BOUSCAT,+33 5 56 43 98 08,infojeune@mairie-le-bouscat.fr,44.865494,-0.603147,4,Melle Audrey CALLUAUD,"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet",1,5830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69A,,Bibliothèque municipale,PAPI,Bibliothèque,,http://www.mairie-le-bouscat.fr,17 Place Franklin Roosevelt,69,33110,Le Bouscat,05 57 22 26 62,bibliotheque@mairie-le-bouscat.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff00067f,14/02/2012,Centre de loisirs Le Ranch,,0,0,,rue de Los Heros,33200,33185,LE HAILLAN,+33 5 57 93 11 98,,44.87047,-0.672863,6,,"Accompagnement individuel
Initiation Internet et multimédia",1,10181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340234de77fe55ff001202,14/02/2012,Le Haillan Espace multimédia,Cyber-base,1,0,http://lehaillan.cyber-base.org/,30 rue de Los Heros,33200,33185,LE HAILLAN,+33 5 57 93 11 31,cbbhaillan@cyber-base.org,44.872007,-0.674061,7,WYSTRACH  Laetitia,"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives",1,8028,"<image alt=""Cyber-base Le Haillan"" height=""400"" src=""http://delegation.internet.gouv.fr/bddui/api/images/photos_epn/7542371.jpg"" />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aade77fe55ff000640,14/02/2012,Bibliothèque,,0,0,,260 rue Pasteur,33322,33290,LE PIAN MEDOC,+33 5 56 35 17 74,bibliotheque.lepian@wanadoo.fr,44.954149,-0.668948,8,Agnès Guicheney,"Accompagnement individuel
Initiation Internet et multimédia",1,10112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401abde77fe55ff000662,14/02/2012,Bibliothèque,,0,0,,56 avenue de Soulac,33519,33320,LE TAILLAN MEDOC,+33 5 56 35 60 96,bibliotheque@taillan-medoc.fr,44.904122,-0.668751,8,Rowena Bayle,"Accompagnement individuel
Initiation Internet et multimédia",1,10151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aade77fe55ff00063e,14/02/2012,PIJ espace jeune,,0,0,,75 avenue de la mairie,33236,33950,LEGE CAP FERRET,+33 5 57 17 07 80,pij.al@ville-lege-capferret.fr,44.793163,-1.146753,7,,"Accompagnement individuel
Initiation Internet et multimédia",1,10110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff00118e,14/02/2012,Médiathèque Bibliothèque,,0,0,,"37, route de Bordeaux PETIT-PIQUEY",33236,33950,LEGE CAP FERRET,+33 5 56 60 81 78,mediatheque.lege@aquitaine-network.fr,44.713122,-1.215385,4,,,,7893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238B,,Cyberespace - Espace culturel G. Brassens,PAPI,Culture,,www.mairie-leognan.fr,rue du 19 mars - BP 38,238,33850,Léognan,05 57 96 01 35,ecgb.leognan@voila.fr,,,,Elisabeth Marias,,,,,,,,"merc  9-12, samedi 10-12",,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238A,,Bibliotheque municipale Georges Brassens,PAPI,Bibliothèque,,www.mairie-leognan.fr,Rue du 19 mars 1962 - BP 38,238,33850,Léognan,05 57 96 01 33,bibliotheque@mairie-leognan.fr,,,,Sylvie Da Costa,,,,,,,,,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52A,,Bibliothèque municipale,Projet,Bibliothèque,,,"2, Rue du Bocage",52,33500,Les Billaux,05.57.51.28.76,mairie.lesbillaux@wanadoo.fr,,,,DOMINGUEZ Christel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401a4de77fe55ff000596,14/02/2012,Mission locale,,0,0,http://www.jeuneslibournais.org/,189 avenue Maréchal Foch Centre les berges de l'isle,33243,33500,LIBOURNE,+33 5 57 51 71 27,m.locale.libourne@wanadoo.fr,44.920319,-0.228783,4,,"Accompagnement individuel
Initiation Internet et multimédia",1,9927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401a4de77fe55ff000593,14/02/2012,BIJ,,0,0,,33 allées Robert Boulin Résidence Quilliot,33243,33500,LIBOURNE,+33 5 57 74 06 52,bij@mairie-libourne.fr,44.920319,-0.228783,4,,"Accompagnement individuel
Initiation Internet et multimédia",1,9924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340213de77fe55ff000f6a,14/02/2012,ACIFOP Libourne,,1,0,http://www.acifop.com/,7 Bis rue Max Linder,33243,33500,LIBOURNE,+33 5 57 25 40 50,acifop.libourne@acifop.com,44.93815,-0.235791,8,Anne Marie ROUX,,,7135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401c4de77fe55ff00083a,14/02/2012,"Association Multimicro, club de Libourne",,0,0,http://www.multimicro.org/,"Résidence Vieux Tilleul, Bât C",33243,33500,LIBOURNE,+33 5 57 51 80 36,contact@multimicro.org,44.920319,-0.228783,4,Mme Cabassy Suzanne,"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Démarches administratives",1,10658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340207de77fe55ff000e5f,14/02/2012,Association ARLEP,,0,0,,"13, 15 Rue Waldeck Rousseau",33243,33500,LIBOURNE,+33 5 57 74 00 29,arlep@libertysurf.fr,44.917178,-0.24558,8,M. DUPOUY ALAIN,,,6613,"<image alt=""Notre espace info"" height=""400"" src=""http://delegation.internet.gouv.fr/bddui/api/images/photos_epn/4720762.jpg"" />",,,,,,,,,,,,,,,,,,,"<image alt=""Nos cours quotidiens"" height=""400"" src=""http://delegation.internet.gouv.fr/bddui/api/images/photos_epn/7557363.jpg"" />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340218de77fe55ff000fbf,13/03/2012,Cyber-base de Libourne,Cyber-base,1,0,http://libourne.cyber-base.org,Place des Récollets Médiathèque CONDORCET,33243,33500,LIBOURNE,+33 5 57 55 57 42,libourne@cyber-base.org,44.9144918241,-0.241571772582,9,MAURY  Jérôme,"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives
Vie quotidienne (achats, loisirs, …)",1,7302,"<p>
	<img alt=""Cyber-Base Libourne"" height=""400"" src=""http://delegation.internet.gouv.fr/bddui/api/images/photos_epn/3343097.jpg"" /></p>",,,,"Consultation Libre et Renseignements:
Mardi 10h/17h45
Mercredi 10h/12h et 14h/17h45
Vendredi 10h/12h et 16h/18h
Samedi 11h/16h45

Ateliers d'initiation (réservation obligatoire):
Jeudi 10h/11h45 (pour les groupes)
Vendredi de 14h/15h, 15h/16h et 18h19h
Samedi 10h/11h",,5 PC,,,,,,,,,,,,"Tarif commun Médiathèque/Espace Informatique

Abonnement Adulte 17€/ans
Hors Libourne 34€/ans

Gratuité (domiciliation Libourne) pour les 0/18ans, Etudiant, Demandeur d'emploi, adulte percevant l'A.A.H., Professionnel enseignant, élève scolarisé à Libourne.
Hors Libourne 11€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff00118f,14/02/2012,Habitat Jeunes en Pays Libournais ( HAJPL),,0,0,http://hajpl.free.fr/,53 rue Victor Hugo,33243,33500,LIBOURNE,+33 5 57 25 98 15,cllaj.libourne@wanadoo.fr,44.915304,-0.245825,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,7894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243D,,Association Multimicro,EPN,Informatique,,www.multimicro.org,Résidence Les Vieux Tilleuls – Bat. C,243,33500,Libourne,05 57 51 80 36,contact@multimicro.org,,,,Jean Dauwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243B,,ARLEP (Atelier Régional Libournais d'Education Populaire),PAPI,EducPop,,,13-15 rue Waldeck Rousseau,243,33500,Libourne,05 57 74 00 29,arlep@libertysurf.fr,,,,,,,,,,,,Lundi/mercredi/jeudi/vendredi : 9h30-12h30/14h-18h mardi : 14h-18h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243C,,HAJPL (Habitat Jeunes en Pays Libournais),PAPI,EducPop,,hajpl.free.f,32 34 rue Chanzy – Résidence Loubat,243,33500,Libourne,05 57 25 73 39,cllaj.libourne@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243E,,BIJ,PAPI,Jeunesse,,www.ville-libourne.fr,"Résidence Quilliot – 33, Allée Robert Boulin",243,33500,Libourne,05 57 74 06 52,bij@mairie-libourne.fr,,,,,,,,,,,,Lundi/vendredi :14h-18h30 Mardi/mercredi/jeudi : 9h-12h/14h-18h30,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244A,,Mairie,PAPI,Services publics,,,,244,33430,Lignan-de-Bazas,05 56 25 02 31,mairiedelignandebazas@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401a4de77fe55ff000595,14/02/2012,Point Animation Carriet,Espace Public Numérique Bas Normand (EPN BN),1,0,,Avenue des Glaïeuls,33249,33310,LORMONT,+33 5 56 74 67 30,sports@ville-lormont.fr,44.88491,-0.524321,6,"serge tsithambwe
samir khemissat","Accompagnement individuel
Initiation Internet et multimédia",1,9926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340234de77fe55ff001203,14/02/2012,Maison de l'Enfance des Iris,Espace Public Numérique Bas Normand (EPN BN),1,0,,Château des Iris chemin des Iris,33249,33310,LORMONT,+33 5 56 38 74 93,cgcvl@wanadoo.fr,44.875843,-0.518292,4,sarr abdou,"Initiation Internet et multimédia
Perfectionnement, accompagnement de projets",1,8029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401dcde77fe55ff000a77,14/02/2012,Médiathèque  Municipale,"Espace Régional Internet Citoyen (ERIC, PACA)",1,0,http://mediatheque.lormont.fr/,"Pôle culturel et sportif du Bois Fleuri, rue Lavergne",33249,33310,LORMONT,+33 5 56 74 59 80,bibliotheque@ville-lormont.fr,44.875843,-0.518292,4,casareggio fabrice,"Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique ",2,4445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
